Maobo,Diplodiscus paniculatus,0.62,
Maparajuba,Manilkara bidentata,0.95,
Maple,Acer macrophyllum,0.48,
Maple,Acer negundo,0.45,2
Maple,Acer nigrum,0.57,
Maple,Acer pseudoplatanus,0.57,13
Maple,Acer rubrum,0.54,
Maple,Acer saccharum,0.63,
Mapoortza,Afzelia quanzensis,0.62,
Mapou Blanc,Cordia collococea,0.50,
Mapuneau,Aglaia gigantea,0.54,
Mara,Swietenia macrophylla,0.47,
Maracaibo Boxwood,Gossypiospermum praecox,0.77,
Marado,Peltogyne porphyrocardia,0.69,
Maragabulo,Alangium meyeri,0.56,
Maragonzalo,Hieronyma alchorneoides,0.58,
Mara-Gonzalo,Hieronyma alchorneoides,0.58,
Maraka,Peltogyne venosa,0.69,
Marakaipo,Iryanthera spp.,0.58,
Maramani,Diplodiscus paniculatus,0.62,
Maranda,Oxystigma oxyphyllum,0.53,
Maranon,Anacardium excelsum,0.33,
Maranon de Montana,Anacardium excelsum,0.33,
Marasantog,Koordersiodendron pinnatum,0.71,
Marbau,Intsia palembanica,0.65,
Marblewood,Diospyros ebenaster,0.61,4
Marblewood,Diospyros inclusa,0.70,14
Marblewood,Diospyros melanoxylon,0.67,
Marblewood,Diospyros mindanaensis,0.78,14
Marblewood,Diospyros pyrrhocarpa,0.69,14
Marblewood,Marmaroxylon racemosum,1.07,
Marbo,Diplodiscus paniculatus,0.62,
Marbre,Hymenaea courbaril,0.83,
Marfil,Gossypiospermum praecox,0.77,
Margapale,Diplodiscus paniculatus,0.62,
Margoncalo,Hieronyma alchorneoides,0.58,
Margonoalo,Hieronyma alchorneoides,0.58,
Maribuhok,Casuarina equisetifolia,0.87,
Maricao,Byrsonima coriacea,0.68,
Maritime Spruce,Picea glauca,0.36,3
Marlangat,Anisoptera costata,0.52,
Marobo,Diplodiscus paniculatus,0.62,
Maroeasi,Intsia bijuga,0.65,
Maroso,Dysoxylum euphlebium,0.63,
Marrionier d'inde,Aesculus hippocastanum,0.39,
Marsh Pine,Pinus serotina,0.56,
Masa,Tetragastris altissima,0.74,
Masa Wood,Platymiscium pinnatum,0.87,
Masaicaran,Hymenaea courbaril,0.83,
Masawe,Anisoptera curtisii,0.52,
Mascal Wood,Anisoptera curtisii,0.52,
Mascalwood,Anisoptera costata,0.52,
Mascalwood,Nyssa sylvatica,0.50,
Mascalwood,Tarrietia sylvatica,0.82,
Mascary,Hieronyma alchorneoides,0.58,
Mascary,Hyeronyma laxiflora,0.58,
Mashwal,Chloroxylon swietenia,0.88,
Masicaran,Astronium graveolens,0.89,
Masicaran,Astronium graveolens,0.80,
Masicaran,Tabebuia serratifolia,0.99,
Masiratu,Decussocarpus vitiensis,0.34,
Massarandu,Manilkara bidentata,0.95,
Massaranduba,Manilkara bidentata,0.95,
Massassa,Rapanea melanophleos,0.74,
Mata Mata,Eschweilera sagotiana,0.90,
Matai,Podocarpus guatemalensis,0.54,
Matai,Podocarpus neriifolia,0.48,
Mata-Ojo,Pouteria pomifera,0.84,
Matkom,Bassia latifolia,0.82,
Matoa,Pometia pinnata,0.60,
Matora,Terminalia amazonia,0.76,
Maurice,Byrsonima coriacea,0.68,
Mavamaropa,Pterocarpus angolensis,0.59,
Mawon,Morus alba,0.60,
May ken,Hopea odorata,0.63,
Mayapis,Anisoptera curtisii,0.52,
Mayapis,Shorea contorta,0.37,4
Mayapis,Shorea leprosula,0.50,4
Mayapis,Shorea leptoclados,0.38,4
Mayapis,Shorea negrosensis,0.59,4
Mayapis,Shorea smithiana,0.43,4
Mayo,Vochysia ferruginea,0.52,
Mayo,Vochysia guianensis,0.52,
Mayo,Vochysia lehmanni,0.52,
Mayo,Vochysia tomentosa,0.52,
Mayobo,Diplodiscus paniculatus,0.62,
Maza,Mitragyna ciliata,0.52,
Mazzard,Prunus avium,0.58,13
Mbabou,Oxystigma oxyphyllum,0.53,
Mbabou,Tieghemella heckelii,0.60,
M'Babou,Oxystigma oxyphyllum,0.53,
M'Bado,Triplochiton scleroxylon,0.32,
Mbala,Chlorophora excelsa,0.70,
Mbamba,Khaya nyassica,0.44,
Mbambakofi,Afzelia quanzensis,0.62,
M'bane,Khaya nyassica,0.44,
M'banga,Afzelia bipindensis,0.62,
M'banga,Afzelia pachyloba,0.62,
Mbara,Chlorophora excelsa,0.70,
Mbarakun,Afzelia quanzensis,0.62,
Mbarikwa,Afzelia quanzensis,0.62,
Mbaua,Khaya nyassica,0.44,
Mbawa,Khaya nyassica,0.44,
Mbe,Pterocarpus soyauxii,0.64,4
Mbei,Irvingia gabonensis,0.76,
Mbel,Pterocarpus soyauxii,0.64,
Mbele,Piptadeniastrum africanum,0.63,
Mbele-Guli,Piptadeniastrum africanum,0.63,
Mbeli,Piptadeniastrum africanum,0.63,
Mbembakofe,Afzelia quanzensis,0.62,
Mbembakofi,Afzelia quanzensis,0.62,
Mbeu,Pterocarpus soyauxii,0.64,
M'beza,Rhamnus zeyheri,0.86,
Mbie,Pterocarpus soyauxii,0.64,
Mbil,Pterocarpus soyauxii,0.64,4
Mbila,Pterocarpus angolensis,0.59,
Mbili,Pterocarpus soyauxii,0.64,
M'bio,Pterocarpus soyauxii,0.64,
Mboi,Mitragyna stipulosa,0.53,
Mbon,Staudtia stipitata,0.79,
M'bonda,Staudtia stipitata,0.79,
Mboroagalaga,Mitragyna stipulosa,0.53,
M'bossi,Mammea africana,0.69,
Mboti,Terminalia ivorensis,0.54,
Mboto,Millettia laurentii,0.81,
M'boul,Aningeria altissima,0.42,
M'boul,Aningeria dombeyi,0.39,
M'boul,Aningeria robusta,0.42,
Mboun,Staudtia stipitata,0.79,
M'boun,Staudtia stipitata,0.79,
M'boy,Mitragyna ciliata,0.52,
M'boy,Mitragyna stipulosa,0.53,
M'boza,Mammea africana,0.69,
Mchibi,Guibourtia coleosperma,0.66,
M'chibi,Guibourtia coleosperma,0.66,
Meaba,Heritiera javanica,0.65,
Meadow Pine,Pinus caribaea,0.70,
Meba,Irvingia gabonensis,0.76,
Meblo,Brachystegia laurentii,0.57,
Medang Gatal,Schima wallichii,0.62,
Megan,Pometia pinnata,0.60,
Meguza,Bombax brevicuspe,0.35,
Meguza,Bombax chevalieri,0.51,
Mehibi,Guibourtia coleosperma,0.66,
Mei,Artocarpus hirsuta,0.52,
Mei,Morus mesozygia,0.71,
Melapi,Shorea assamica,0.51,4
Melapi,Shorea cochinchinensis,0.50,4
Melapi,Shorea hypochra,0.58,4
Melawis,Gonystylus forbesii,0.61,
Melawis,Gonystylus macrophyllum,0.54,
Melefoufou,Homalium dolicophyllum,0.63,
Melegba,Berlinia acuminata,0.64,
Meli,Afzelia bipindensis,0.62,
Meli,Afzelia pachyloba,0.62,
Melila,Intsia bijuga,0.65,
Melumut,Campnosperma brevipetiolata,0.33,
Membatjang,Mangifera altissima,0.52,
Membatjang,Mangifera indica,0.53,
Membatu,Shorea guiso,0.75,
Membatu,Shorea plagata,0.75,
Memel Fir,Pinus sylvestris,0.45,
Memenga,Staudtia stipitata,0.79,
Memengue,Staudtia stipitata,0.79,
Mementi,Melia azedarach,0.51,
Menda,Pometia pinnata,0.60,
Mendou,Brachystegia laurentii,0.57,
Menga,Melia azedarach,0.51,
Menga Menga,Staudtia stipitata,0.79,
Mengaris,Koompassia excelsa,0.75,
Mengerih,Koompassia malaccensis,0.76,
Mengeris,Koompassia malaccensis,0.76,
Menggaris,Koompassia malaccensis,0.76,
Menggeris,Koompassia excelsa,0.75,
Menggeris,Koompassia malaccensis,0.76,
Menggeris Rawang,Koompassia malaccensis,0.76,
Menggeris Talang,Koompassia malaccensis,0.76,
Menggris,Koompassia malaccensis,0.76,
Menghilan,Agathis borneensis,0.41,
Menghilan,Agathis philippinensis,0.33,
Mengkulang,Heritiera javanica,0.65,
Mengkulang,Heritiera ornithocephala,0.70,
Mengris,Koompassia malaccensis,0.76,
Menhunga,Staudtia stipitata,0.79,
Meni Oil Tree,Lophira alata,0.94,
Mentasawa,Anisoptera curtisii,0.52,
Menzies Fir,Abies grandis,0.37,
Menzies Spruce,Picea sitchensis,0.40,
Mer,Intsia bijuga,0.65,
Mera,Melia azedarach,0.51,
Merakunyit,Anisoptera curtisii,0.52,
Meranti Bunga,Shorea contorta,0.37,4
Meranti Bunga,Shorea leprosula,0.50,4
Meranti Bunga,Shorea leptoclados,0.38,4
Meranti Bunga,Shorea smithiana,0.43,4
Meranti Kawan,Anisoptera costata,0.52,
Meranti Red,Shorea acuminata,0.5,4
Meranti Red,Shorea leprosula,0.5,4
Meranti Red,Shorea leptoclados,0.38,4
Meranti Red,Shorea smithiana,0.43,4
Merawan,Hopea iriana,0.80,
Merawan,Hopea odorata,0.63,
Merayo,Anisoptera costata,0.52,
Merbani,Anisoptera costata,0.52,
Merbau,Intsia bijuga,0.65,
Merbau,Intsia palembanica,0.65,
Merbau,Intsia spp.,0.67,
Merbau changkat,Intsia bijuga,0.65,
Merbaue,Intsia bijuga,0.65,
Mereira,Chlorophora excelsa,0.70,
Mereira,Chlorophora regia,0.59,
Merendiba Branca,Terminalia amazonia,0.76,
Merewan,Hopea odorata,0.63,
Merisier,Prunus avium,0.58,13
Merkus Pine,Pinus merkusii,0.59,
Merkusfohre,Pinus merkusii,0.59,
Merkustall,Pinus merkusii,0.59,
Merlangsat,Anisoptera costata,0.52,
Merluang Lauh,Anisoptera costata,0.52,
Merpauh,Swintonia sp.,0.62,
Mersaura Paya,Anisoptera curtisii,0.52,
Mersaw Daun Lebar,Anisoptera costata,0.52,
Mersawa,Anisoptera cochinchinensis,0.52,
Mersawa,Anisoptera costata,0.52,
Mersawa,Anisoptera curtisii,0.52,
Mersawa,Anisoptera laevis,0.44,
Mersawa,Anisoptera spp.,0.54,
Mersawa Kesat,Anisoptera costata,0.52,
Mersawa Kuning,Anisoptera curtisii,0.52,
Mersawa Kunyit,Anisoptera curtisii,0.52,
Mersawa Merah,Anisoptera costata,0.52,
Mesawa,Anisoptera costata,0.52,
Mesawa,Anisoptera curtisii,0.52,
Mespel,Manilkara zapota,0.71,
Messassa,Brachystegia spiciformis,0.70,
Messmate,Eucalyptus obliqua,0.68,
Messmate Stringybark,Eucalyptus obliqua,0.68,14
Mesquite,Prosopis juliflora,0.86,12
Mesua,Mesua ferrea,0.92,
Meurisier,Prunus avium,0.58,
Mexican Cedar,Cedrela odorata,0.39,4
Mfimbo,Beilschmiedia mannii,0.62,
Mfo,Poga oleosa,0.39,
M'fube,Turraeanthus africanus,0.51,
Mfume,Bombax brevicuspe,0.35,
Mfume,Bombax chevalieri,0.51,
Mfunguji,Afzelia quanzensis,0.62,
Mgiriti,Diospyros ebenaster,0.61,4
Mgiriti,Diospyros mindanaensis,0.78,14
Mgoturie,Pygeum africanum,0.61,
Mgunda,Chlorophora excelsa,0.70,
Mi,Aleurites moluccana,0.14,
Mi Dang Wa,Anisoptera costata,0.52,
Miaa,Heritiera javanica,0.65,
Miao,Dysoxylum euphlebium,0.63,
Miau,Dysoxylum euphlebium,0.63,
Mibotu,Millettia laurentii,0.81,14
Miguelarillo,Virola koschnyi,0.51,
Mija,Anacardium excelsum,0.33,
Mijagao,Anacardium excelsum,0.33,
Mijao,Anacardium excelsum,0.33,
Mikir-Lata-Phang,Grewia elastica,0.63,
Milky Mangrove,Excoecaria agallocha,0.42,
Milla,Vitex cofassus,0.67,
Milla,Vitex parviflora,0.68,
Minamukai,Pometia pinnata,0.60,
Minarui,Chlorophora excelsa,0.70,
Mincoa,Minquartia guianensis,0.83,
Mincouart,Minquartia guianensis,0.83,
Mindanao,Anisoptera costata,0.52,
Mindanao Narek,Balanocarpus heimii,0.78,
Mindi,Melia azedarach,0.51,
Mindoro Pine,Pinus merkusii,0.59,
Minguar,Minquartia guianensis,0.83,
Miombo,Brachystegia spiciformis,0.70,
Miraboo,Intsia palembanica,0.65,
Miraboo Laut,Intsia palembanica,0.65,
Mirabow,Intsia bijuga,0.65,
Mirabow,Intsia palembanica,0.65,
Miri,Aleurites moluccana,0.14,
Mirim,Hieronyma alchorneoides,0.58,
Miro,Podocarpus guatemalensis,0.54,
Miro,Podocarpus neriifolia,0.48,
Mispel,Manilkara zapota,0.71,
Mispelboom,Manilkara zapota,0.71,
Mispoe,Manilkara zapota,0.71,
Mispu,Manilkara zapota,0.71,
Mit nai,Artocarpus hirsuta,0.52,
Miurajuba,Manilkara bidentata,0.95,
Mkalambaki,Brachylaena hutchinsii,0.85,
Mkangazi,Khaya nyassica,0.44,
Mkarambaki,Brachylaena hutchinsii,0.85,
Mkehli,Afzelia quanzensis,0.62,
Mkola,Afzelia bipindensis,0.62,
Mkola,Afzelia pachyloba,0.62,
Mkola,Afzelia quanzensis,0.62,
Mkomohoyo,Pygeum africanum,0.61,
Mkondekonde,Pygeum africanum,0.61,
Mkongo,Afzelia quanzensis,0.62,
Mkora,Afzelia quanzensis,0.62,
Mkuti,Brachystegia spiciformis,0.70,
Mlombwa,Pterocarpus angolensis,0.59,
Mnai,Rhamnus zeyheri,0.86,
Mninga,Pterocarpus angolensis,0.59,14
Mockernut,Carya tomentosa,0.72,
Mockernut Hickory,Carya tomentosa,0.72,1
Moeleri,Byrsonima coriacea,0.68,
Moena Amarilla,Aniba duckei,0.56,
Moentjang,Aleurites moluccana,0.14,
Mogongou,Testulea gabonensis,0.76,
Mogoubi,Staudtia stipitata,0.79,
Mohingue,Pterocarpus soyauxii,0.64,
Moho,Cordia alliodora,0.51,
Moho Salvio,Cordia alliodora,0.51,
Moholo,Bassia latifolia,0.82,
Mohui,Pometia pinnata,0.60,
Mohul,Bassia latifolia,0.82,
Moire,Hymenaea courbaril,0.83,
Mokongo,Chlorophora excelsa,0.70,
Mokongo,Chlorophora regia,0.59,
Mola,Liquidambar styraciflua,0.52,
Molanga,Staudtia stipitata,0.79,
Molave,Vitex cofassus,0.67,
Molave,Vitex parviflora,0.68,
Molinillo,Hura crepitans,0.40,
Moloundou,Chlorophora excelsa,0.70,
Moluccan Ijzerhout,Intsia bijuga,0.65,
Moluccan Ironwood,Intsia bijuga,0.65,
Molundu,Chlorophora excelsa,0.70,
Molundu,Chlorophora regia,0.59,
Mombulu,Irvingia gabonensis,0.76,
Mongo,Sickingia salvadorense,0.65,
Mongo,Swietenia macrophylla,0.47,
Mongo,Swietenia mahagoni,0.57,
Mongo do Rio Jurupari,Swietenia macrophylla,0.47,
Mongola,Pterocarpus soyauxii,0.64,
Mongoy,Guibourtia ehie,0.71,
Mongoy,Millettia stuhlmannii,0.83,
Mongoy Walnut,Guibourtia ehie,0.71,
Monkey Pod,Pithecellobium saman,0.5,3
Monkey Pod,Samanea saman,0.5,15
Monkey Puzzle Tree,Araucaria angustifolia,0.49,
Monkey Wood,Platymiscium pinnatum,0.87,
Monkeys Dinner Bell,Hura crepitans,0.40,
Monkonge,Millettia laurentii,0.81,
Montana Larch,Larix occidentalis,0.52,
Montanero,Eschweilera sagotiana,0.90,
Monteclaro,Terminalia amazonia,0.76,
Monterey Pine,Pinus radiata,0.45,
Moonba,Virola surinamensis,0.51,
Mor Ado,Peltogyne venosa,0.69,
Mora,Mora excelsa,0.89,
Mora Bucquia,Mora excelsa,0.89,
Mora de Gulayana,Mora excelsa,0.89,
Mora de Guyana,Mora excelsa,0.89,
Mora Peto,Mora excelsa,0.89,
Moraballi,Micropholis guianensis,0.67,
Moraballi,Mora excelsa,0.89,
Moraboekea,Mora excelsa,0.89,
Morabukea,Mora excelsa,0.89,
Morade-Guyana,Mora excelsa,0.89,
Morado,Peltogyne porphyrocardia,0.69,
Morado,Peltogyne venosa,0.69,
Mora-Yek,Mora excelsa,0.89,
Moreira,Chlorophora excelsa,0.70,
Moreira,Chlorophora regia,0.59,
Moreira,Mora excelsa,0.89,
Moroboro,Pometia pinnata,0.60,
Moroto,Pterocarpus angolensis,0.59,
Moshaborok,Artocarpus hirsuta,0.52,
Mossy Overcup Oak,Quercus macrocarpa,0.64,
Mossycup Oak,Quercus macrocarpa,0.64,
Mo-Ta,Manilkara zapota,0.71,
Motillon Colorado,Hieronyma alchorneoides,0.58,
Motoa,Pometia pinnata,0.60,
Mouchigo Rouge,Iryanthera spp.,0.58,
Mougoubi,Staudtia stipitata,0.79,
Mouguengueri,Dacryodes le testui,0.56,
Mouin,Musanga cecropioides,0.23,
Moukonia,Mitragyna ciliata,0.52,
Moukonia,Terminalia superba,0.40,
Moukonia Malamba,Mitragyna stipulosa,0.53,
Moulmein Cedar,Cedrela toona,0.47,
Moulmem Cedar,Cedrela toona,0.47,
Moulomba,Virola surinamensis,0.51,
Mountain Ash,Eucalyptus obliqua,0.68,
Mountain ash,Eucalyptus regnans,0.55,16
Mountain Ash,Fraxinus americana,0.60,
Mountain Black Cherry,Prunus serotina,0.50,
Mountain Elm,Ulmus glabra,0.53,
Mountain Hemlock,Tsuga mertensiana,0.45,
Mountain Larch,Larix occidentalis,0.52,
Mountain Magnolia,Magnolia grandiflora,0.50,
Mountain Pine,Pinus monticola,0.35,
Mountain Spruce,Picea engelmannii,0.35,
Mountain White Pine,Pinus monticola,0.35,
Moussigot,Virola surinamensis,0.51,
Moussinga,Musanga cecropioides,0.23,
Moutende,Vochysia ferruginea,0.52,
Moutende,Vochysia guianensis,0.52,
Moutende Kouali,Vochysia guianensis,0.52,
Mouvendo,Dacryodes le testui,0.56,
Mowa,Bassia latifolia,0.82,
Mozambique Mahogany,Khaya nyassica,0.44,
Mpande,Millettia stuhlmannii,0.83,
Mpanga-Mpanga,Millettia stuhlmannii,0.83,
Mpengwa,Lovoa trichiliodes,0.46,
Mpewere,Piptadeniastrum africanum,0.63,
Mpfo,Poga oleosa,0.39,
M'po,Mitragyna ciliata,0.52,
M'poga,Poga oleosa,0.39,
Mpoi,Poga oleosa,0.39,
M'pongoue,Poga oleosa,0.39,
M'Possa,Berlinia acuminata,0.64,
Mputu,Brachystegia spiciformis,0.70,
Mrihi,Brachystegia spiciformis,0.70,
Mriti,Brachystegia spiciformis,0.70,
Msasa,Brachystegia spiciformis,0.70,
Mse,Podocarpus guatemalensis,0.54,
Mse,Podocarpus neriifolia,0.48,
Mseneo,Pygeum africanum,0.61,
Mshenzi,Brachylaena hutchinsii,0.85,
Msindi,Diospyros ebenaster,0.61,4
Msindi,Diospyros mindanaensis,0.78,14
Mtambao,Cephalosphaera usambarensis,0.44,
Mtambara,Cephalosphaera usambarensis,0.44,
Mtjibi,Guibourtia coleosperma,0.66,
Mtondo,Brachystegia spiciformis,0.70,
Mtondoo,Khaya nyassica,0.44,
Mtondoro,Brachystegia spiciformis,0.70,
Mtondoro,Khaya nyassica,0.44,
Mtumbati,Pterocarpus angolensis,0.59,14
Mtundu,Brachystegia spiciformis,0.70,
Mtundu Mweupe,Brachystegia spiciformis,0.70,
Mubaba,Khaya nyassica,0.44,
Mubawa,Khaya nyassica,0.44,
Muberry,Chlorophora excelsa,0.70,
Muboro,Mammea africana,0.69,
Mubugu,Brachystegia spiciformis,0.70,
Mubuubu,Brachylaena hutchinsii,0.85,
Mucarane,Rhamnus zeyheri,0.86,
Muchambati,Pygeum africanum,0.61,
Muchati,Pygeum africanum,0.61,
Muchiva,Guibourtia coleosperma,0.66,
Mucibe,Guibourtia coleosperma,0.66,
Mucoco,Chlorophora excelsa,0.70,
Mucunana,Pterocarpus vernalis,0.63,
Mudayat,Bassia latifolia,0.82,
Mududad,Chloroxylon swietenia,0.88,
Mueba,Irvingia gabonensis,0.76,
Muenge,Pterocarpus soyauxii,0.64,
Muer,Pygeum africanum,0.61,
Mueri,Pygeum africanum,0.61,
Mueria,Pygeum africanum,0.61,
Muforo,Rapanea melanophleos,0.74,
Mufus,Cedrela toona,0.47,
Mugeye,Piptadeniastrum africanum,0.63,
Mugis,Koordersiodendron pinnatum,0.71,
Mugongu,Testulea gabonensis,0.76,
Mugote,Pygeum africanum,0.61,
Muguba,Poga oleosa,0.39,
Muho,Mitragyna stipulosa,0.53,
Muhugive,Brachylaena hutchinsii,0.85,
Muhugme,Brachylaena hutchinsii,0.85,
Muhugu,Brachylaena hutchinsii,0.85,
Muhugu,Brachystegia spiciformis,0.70,
Muhugwe,Brachylaena hutchinsii,0.85,
Muhuhu,Brachylaena hutchinsii,0.85,
Muhuhu,Brachystegia spiciformis,0.70,
Muingi,Staudtia stipitata,0.79,
Muinje,Casuarina equisetifolia,0.87,
Muiracatiara,Astronium graveolens,0.89,
Muiracatiara,Astronium graveolens,0.80,
Muiragoncalo,Hieronyma alchorneoides,0.58,
Muirapiranga,Brosimum rubescens,0.63,
Muji,Prunus serotina,0.50,
Mujiura,Mitragyna ciliata,0.52,
Mukalati,Aningeria altissima,0.42,
Mukali,Aningeria altissima,0.42,
Mukali,Aningeria dombeyi,0.39,
Mukali,Aningeria robusta,0.42,
Mukanga,Aningeria dombeyi,0.39,
Mukangu,Aningeria altissima,0.42,
Mukangu,Aningeria robusta,0.42,
Mukessu,Irvingia gabonensis,0.76,
Mukonde Mutshi,Millettia laurentii,0.81,
Mukonja,Terminalia superba,0.40,
Mukula,Pterocarpus soyauxii,0.64,
Mukurambira,Pterocarpus angolensis,0.59,
Mukwa,Pterocarpus angolensis,0.59,14
Mukwiramakoko,Rapanea melanophleos,0.74,
Mulamba,Musanga cecropioides,0.23,
Mulambi,Pterocarpus angolensis,0.59,
Mulatchine,Rhamnus zeyheri,0.86,
Mulato,Platymiscium pinnatum,0.87,
Mulberry,Morus alba,0.60,
Mulberry,Morus mesozygia,0.71,
Muleko,Poga oleosa,0.39,
Mulombe,Pterocarpus angolensis,0.59,
Mulombwa,Pterocarpus angolensis,0.59,
Mululu,Khaya nyassica,0.44,
Mumanga,Brachystegia spiciformis,0.70,
Mumu,Planchonella euphlebia,0.89,
Muna,Aningeria altissima,0.42,
Muna,Aningeria dombeyi,0.39,
Muna,Aningeria robusta,0.42,
Muncang,Aleurites moluccana,0.14,
Mundambi,Millettia laurentii,0.81,
Mundi,Mitragyna parvifolia,0.59,
Mundi-Mundi,Mitragyna parvifolia,0.59,
Mundu,Brachystegia spiciformis,0.70,
Munecoc Analete,Cordia alliodora,0.51,
Munecocanalete,Cordia alliodora,0.51,
Munga,Mitragyna stipulosa,0.53,
Mungongona,Afzelia quanzensis,0.62,
Mungoriondo,Afzelia quanzensis,0.62,
Mungura,Bombax brevicuspe,0.35,
Munguza,Bombax brevicuspe,0.35,
Munguza,Bombax chevalieri,0.51,
Mungwingwi,Afzelia quanzensis,0.62,
Munhaneca,Pterocarpus angolensis,0.59,
Muni,Pometia pinnata,0.60,
Muninga,Pterocarpus angolensis,0.59,14
Munyamaizi,Mitragyna stipulosa,0.53,
Mupanda,Brachystegia spiciformis,0.70,
Mupapa,Afzelia quanzensis,0.62,
Mupuhu,Brachystegia spiciformis,0.70,
Muputu,Brachystegia spiciformis,0.70,
Muramo,Prioria copaifera,0.42,
Murecy,Byrsonima coriacea,0.68,
Mureillo,Erisma uncinatum,0.51,
Murgwite,Rapanea melanophleos,0.74,
Murici,Byrsonima coriacea,0.68,
Murie,Chlorophora excelsa,0.70,
Murier Blanc,Morus alba,0.60,
Muro,Mora excelsa,0.89,
Murray Red Gum,Eucalyptus rostrata,0.74,
Murumba,Chlorophora excelsa,0.70,
Mururi,Chlorophora excelsa,0.70,
Mururu,Khaya nyassica,0.44,
Murwiti,Rapanea melanophleos,0.74,
Musacassa,Afzelia quanzensis,0.62,
Musanga,Musanga cecropioides,0.23,
Musasa,Brachystegia spiciformis,0.70,
Muscadier a Grive,Virola surinamensis,0.51,
Musenene,Podocarpus guatemalensis,0.54,
Musenene,Podocarpus neriifolia,0.48,
Musese,Piptadeniastrum africanum,0.63,
Musewe,Brachystegia spiciformis,0.70,
Mushibi,Guibourtia coleosperma,0.66,
Mushili Mukunze,Oxystigma oxyphyllum,0.53,
Mushilu Mukunze,Oxystigma oxyphyllum,0.53,
Mushiwa,Mitragyna ciliata,0.52,
Mushtimbe,Diospyros ebenum,0.94,
Mushunga,Podocarpus guatemalensis,0.54,
Mushunga,Podocarpus neriifolia,0.48,
Musibe,Guibourtia coleosperma,0.66,
Musibi,Guibourtia coleosperma,0.66,
Mussacosa,Afzelia bipindensis,0.62,
Mussacosa,Afzelia pachyloba,0.62,
Mussalossa,Afzelia quanzensis,0.62,
Mussasae,Piptadeniastrum africanum,0.63,
Mussibi,Guibourtia coleosperma,0.66,
Mussive,Guibourtia coleosperma,0.66,
Mutendo,Irvingia gabonensis,0.76,
Mutete,Pterocarpus angolensis,0.59,14
Mutimailu,Pygeum africanum,0.61,
Mutirai,Chloroxylon swietenia,0.88,
Mutoke,Aningeria altissima,0.42,
Mutomo,Rapanea melanophleos,0.74,
Mutsatsa,Brachystegia spiciformis,0.70,
Mutumba,Chlorophora excelsa,0.70,
Mutumbav,Chlorophora excelsa,0.70,
Mutundoje,Brachystegia spiciformis,0.70,
Mututi,Dipterocarpus basilanicus,0.54,
Mututi,Dipterocarpus grandiflorus,0.68,
Mututi,Dipterocarpus warburgii,0.53,
Mututi,Pterocarpus angolensis,0.59,14
Mututi,Pterocarpus marsupium,0.71,4
Mututi,Pterocarpus soyauxii,0.64,4
Mututi,Pterocarpus vernalis,0.63,
Mutuya,Brachystegia spiciformis,0.70,
Mutwinda,Myristica buchneriana,0.41,
Mutwinda,Myristica chartacea,0.48,
Mutwinda,Myristica hypargyraea,0.44,
Mutwinda,Myristica sp.,0.54,
Muvava,Khaya nyassica,0.44,
Muvule,Chlorophora excelsa,0.70,
Muwawa,Khaya nyassica,0.44,
Muxibe,Guibourtia coleosperma,0.66,
Muy,Manilkara zapota,0.71,
Muyozapot,Manilkara zapota,0.71,
Muzaule,Guibourtia coleosperma,0.66,
Muzauli,Guibourtia coleosperma,0.66,
Muzauri,Guibourtia coleosperma,0.66,
Muzwamaloa,Pterocarpus angolensis,0.59,
Muzzibi,Guibourtia coleosperma,0.66,
M'voukou,Mitragyna ciliata,0.52,
Mvuku,Mitragyna stipulosa,0.53,
M'vuku masa,Mitragyna ciliata,0.52,
Mvule,Chlorophora excelsa,0.70,
Mvule,Chlorophora regia,0.59,
Mvuli,Chlorophora excelsa,0.70,
Mvuli,Chlorophora regia,0.59,
Mvumvo,Brachylaena hutchinsii,0.85,
Mwamba,Afzelia quanzensis,0.62,
Mwekundu,Brachystegia spiciformis,0.70,
Mwiritsa,Pygeum africanum,0.61,
MyLady,Aspidosperma desmanthum,0.65,
Myapao,Alphitonia zizyphoides,0.43,
Myaukngo,Duabanga sonneratioides,0.37,
Myofu,Khaya nyassica,0.44,
Myombo,Brachystegia spiciformis,0.70,
Myrtle,Umbellularia californica,0.55,3
Myrtle Tasmanian,Nothofagus cunninghamii,0.64,14
Myule,Chlorophora regia,0.59
Nacastillo,Terminalia amazonica,0.76,
Naga,Brachystegia laurentii,0.57,
Nagachambagam,Mesua ferrea,0.92,
Nagachampa,Mesua ferrea,0.92,
Nagaed,Dalbergia stevensonii,0.88,
Nagakesara,Mesua ferrea,0.92,
Nagasampige,Mesua ferrea,0.92,
Nagear,Mesua ferrea,0.92,
Nageshvaro,Mesua ferrea,0.92,
Nagkesar,Mesua ferrea,0.92,
Nahor,Mesua ferrea,0.92,
Naku,Mesua ferrea,0.92,
Nallati,Diospyros ebenum,0.94,
Nalluti,Diospyros ebenum,0.94,
Nambar,Platymiscium pinnatum,0.87,4
Nambar Bastardo,Platymiscium pinnatum,0.87,
Namijin-Kadai,Lophira alata,0.94,
Nance,Byrsonima coriacea,0.68,
Nanche,Byrsonima coriacea,0.68,
Nancio,Hyeronyma laxiflora,0.58,
Nancito,Hieronyma alchorneoides,0.58,
Nanciton,Hieronyma alchorneoides,0.58,
Nangal,Mesua ferrea,0.92,
Nangossiti,Terminalia amazonia,0.76,
Nangu,Mesua ferrea,0.92,
Napan,Campnosperma brevipetiolata,0.33,
